"Provider.Number","Communication.with.Nurses.Achievement.Points","Communication.with.Nurses.Improvement.Points","Communication.with.Nurses.Dimension.Score","Communication.with.Doctors.Achievement.Points","Communication.with.Doctors.Improvement.Points","Communication.with.Doctors.Dimension.Score","Responsiveness.of.Hospital.Staff.Achievement.Points","Responsiveness.of.Hospital.Staff.Improvement.Points","Responsiveness.of.Hospital.Staff.Dimension.Score","Pain.Management.Achievement.Points","Pain.Management.Improvement.Points","Pain.Management.Dimension.Score","Communication.about.Medicines.Achievement.Points","Communication.about.Medicines.Improvement.Points","Communication.about.Medicines.Dimension.Score","Cleanliness.and.Quietness.of.Hospital.Environment.Achievement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Improvement.Points","Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score","Discharge.Information.Achievement.Points","Discharge.Information.Improvement.Points","Discharge.Information.Dimension.Score","Overall..Rating.of.Hospital.Achievement.Points","Overall.Rating.of.Hospital.Improvement.Points","Overall.Rating.of.Hospital.Dimension.Score","HCAHPS.Base.Score","HCAHPS.Consistency.Score","IMM.2.Performance.Rate","IMM.2.Achievement.Points","IMM.2.Improvement.Points","IMM.2.Measure.Score","Preventive.Condition.Procedure.Score","Hospital.Name","State","Start.Date","End.Date","Excess.Readmission.Ratio.READM.30.AMI.HRRP","Excess.Readmission.Ratio.READM.30.COPD.HRRP","Excess.Readmission.Ratio.READM.30.HF.HRRP","Excess.Readmission.Ratio.READM.30.HIP.KNEE.HRRP","Excess.Readmission.Ratio.READM.30.PN.HRRP","Address","City","ZIP.Code","County.Name","MORT.30.AMI.Performance.Rate","MORT.30.AMI.Achievement.Points","MORT.30.AMI.Improvement.Points","MORT.30.AMI.Measure.Score","MORT.30.HF.Performance.Rate","MORT.30.HF.Achievement.Points","MORT.30.HF.Improvement.Points","MORT.30.HF.Measure.Score","MORT.30.PN.Performance.Rate","MORT.30.PN.Achievement.Points","MORT.30.PN.Improvement.Points","MORT.30.PN.Measure.Score","PSI.90.Performance.Rate","PSI.90.Achievement.Points","PSI.90.Improvement.Points","PSI.90.Measure.Score","HAI.1.Performance.Rate","HAI.1.Achievement.Points","HAI.1.Improvement.Points","HAI.1.Measure.Score","HAI.2.Performance.Rate","HAI.2.Achievement.Points","HAI.2.Improvement.Points","HAI.2.Measure.Score","Combined.SSI.Measure.Score","HAI.3.Performance.Rate","HAI.3.Achievement.Points","HAI.3.Improvement.Points","HAI.3.Measure.Score","HAI.4.Performance.Rate","HAI.4.Achievement.Points","HAI.4.Improvement.Points","HAI.4.Measure.Score","Location"
330286,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,3,11,0.87847,0,0,0,0,"GOOD SAMARITAN HOSPITAL MEDICAL CENTER","NY","07/01/2011","06/30/2014",2097,2462,2618,3659,2515,"1000 MONTAUK HIGHWAY","West Islip","11795","SUFFOLK",0.871572,1,1,1,0.890512,0.5,0.333333333333333,0.5,0.907191,1,1,1,0.589869,0.2,0.111111111111111,0.2,0.463,0.1,0,0.1,1.877,0,0.222222222222222,0.2,0.5,0.402,0.4,0.333333333333333,0.4,0.272,0.6,0.666666666666667,0.6,"1000 MONTAUK HIGHWAY
West Islip, NY 11795
(40.695833, -73.294848)"
330304,0.7,0,0.7,0.2,0.111111111111111,0.2,0.1,0,0.1,0.5,0,0.5,0.7,0.333333333333333,0.7,0,0.111111111111111,0.1,0.4,0.666666666666667,0.6,0.3,0,0.3,32,18,1,1,1,1,10,"WHITE PLAINS HOSPITAL CENTER","NY","07/01/2011","06/30/2014",2436,2678,2942,1516,2968,"41 EAST POST R0AD","White Plains","10601","WESTCHESTER",0.851039,0.3,0,0.3,0.895776,0.7,0.222222222222222,0.7,0.886201,0.2,0,0.2,0.483531,0.8,0.666666666666667,0.8,0.447,0.1,0,0.1,2.3,0,0,0,0.3,1.32,0,0,0,0.446,0.4,0.777777777777778,0.7,"41 EAST POST R0AD
White Plains, NY 10601
"
330306,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,2,8,0.94488,0.5,0.555555555555556,0.5,5,"LUTHERAN MEDICAL CENTER","NY","07/01/2011","06/30/2014",1788,3016,3437,390,1945,"150 55TH STREET","Brooklyn","11220","KINGS",0.882809,1,1,1,0.890693,0.5,0.666666666666667,0.6,0.894461,0.5,0.333333333333333,0.5,0.562583,0.3,0.555555555555556,0.5,0.324,0.3,0.111111111111111,0.3,0.875,0,0.111111111111111,0.1,0,2.859,0,0,0,1.225,0,0,0,"150 55TH STREET
Brooklyn, NY 11220
(40.646595, -74.020331)"
330350,0,0.111111111111111,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0.333333333333333,0.3,7,10,0.52344,0,0,0,0,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )","NY","07/01/2011","06/30/2014",2906,3291,3572,1303,3178,"445 LENOX ROAD","Brooklyn","11203","KINGS",0.858572,0.7,0.666666666666667,0.7,0.889924,0.5,0,0.5,0.885963,0.2,0.444444444444444,0.4,0.848817,0,0,0,0.482,0,0.666666666666667,0.6,0.311,0.6,0.444444444444444,0.6,0.3,0.529,0.2,0,0.2,0.81,0,0.333333333333333,0.3,"445 LENOX ROAD
Brooklyn, NY 11203
(40.654459, -73.945132)"
330393,0.3,0.444444444444444,0.4,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0.333333333333333,0.3,0,0.111111111111111,0.1,0,0,0,0.4,0.444444444444444,0.4,0.1,0.222222222222222,0.2,17,12,0.94922,0.5,0.333333333333333,0.5,5,"UNIVERSITY HOSPITAL ( STONY BROOK )","NY","07/01/2011","06/30/2014",3102,1835,3080,3462,3093,"HEALTH SCIENCES CENTER SUNY","Stony Brook","11794","SUFFOLK",0.893554,1,1,1,0.899974,0.9,0,0.9,0.888483,0.3,0,0.3,0.771025,0,0.333333333333333,0.3,0.373,0.2,0,0.2,2.416,0,0,0,0.2,1.368,0,0,0,0.608,0.2,0.555555555555556,0.5,"HEALTH SCIENCES CENTER SUNY
Stony Brook, NY 11794
"
340001,0.4,0,0.4,0.4,0,0.4,0.2,0,0.2,0.1,0,0.1,0.2,0,0.2,0.1,0,0.1,0.4,0,0.4,0.4,0,0.4,22,20,0.99435,1,1,1,10,"CAROLINAS MEDICAL CENTER-NORTHEAST","NC","07/01/2011","06/30/2014",1964,1559,1932,1826,1165,"920 CHURCH ST N","Concord","28025","CABARRUS",0.844394,0,0,0,0.874899,0,0,0,0.88508,0.2,0,0.2,0.283044,1,1,1,0.624,0,0.333333333333333,0.3,2.02,0,0,0,0.2,1.072,0,0,0,0.316,0.6,0.555555555555556,0.6,"920 CHURCH ST N
Concord, NC 28025
(35.434363, -80.603114)"
340002,0.7,0,0.7,0.5,0.222222222222222,0.5,0.2,0,0.2,0.9,0,0.9,0.6,0,0.6,0,0,0,0.8,0.666666666666667,0.8,0.7,0.333333333333333,0.7,44,18,0.95722,0.6,0.555555555555556,0.6,6,"MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","NC","07/01/2011","06/30/2014",228,573,130,523,826,"509 BILTMORE AVE","Asheville","28801","BUNCOMBE",0.873982,1,1,1,0.879015,0,0.444444444444444,0.4,0.906048,1,1,1,0.355483,1,1,1,0.372,0.2,0,0.2,0.86,0,0.111111111111111,0.1,0.1,1.044,0,0,0,0.718,0.1,0.444444444444444,0.4,"509 BILTMORE AVE
Asheville, NC 28801
(35.577942, -82.54837)"
340004,0.3,0,0.3,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0.111111111111111,0.1,0.1,0,0.1,7,18,0.99441,1,1,1,10,"HIGH POINT REGIONAL HOSPITAL","NC","07/01/2011","06/30/2014",1326,1910,1813,462,1876,"601 N ELM ST","High Point","27261","GUILFORD",0.862361,0.9,1,0.9,0.888175,0.4,0.555555555555556,0.5,0.887614,0.3,0.111111111111111,0.3,0.448191,1,1,1,1.576,0,0,0,0.859,0,0,0,0.3,0.727,0,0,0,0,1,0,1,"601 N ELM ST
High Point, NC 27261
(35.962403, -80.012021)"
340010,0.3,0,0.3,0,0,0,0,0,0,0.3,0,0.3,0.4,0.444444444444444,0.4,0.3,0.111111111111111,0.3,0.3,0.111111111111111,0.3,0,0,0,16,18,0.95968,0.6,0.444444444444444,0.6,6,"WAYNE MEMORIAL HOSPITAL","NC","07/01/2011","06/30/2014",2498,1331,2312,2241,2584,"2700 WAYNE MEMORIAL DR","Goldsboro","27534","WAYNE",0.847819,0.1,0.444444444444444,0.4,0.877072,0,0,0,0.873523,0,0,0,0.335234,1,1,1,0.185,0.6,0.888888888888889,0.8,0.451,0.4,0.666666666666667,0.6,0.3,0.847,0,0,0,0,1,1,1,"2700 WAYNE MEMORIAL DR
Goldsboro, NC 27534
(35.400679, -77.953852)"
340014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.1,0,0,0,1,12,0.99901,1,1,1,10,"NOVANT HEALTH FORSYTH MEDICAL CENTER","NC","07/01/2011","06/30/2014",1458,1996,1666,1301,1600,"3333 SILAS CREEK PARKWAY","Winston-Salem","27103","FORSYTH",0.873615,1,1,1,0.874737,0,0,0,0.887099,0.2,0.333333333333333,0.3,0.428538,1,1,1,0.324,0.3,0.111111111111111,0.3,1.277,0,0,0,0.4,0.469,0.3,0.555555555555556,0.5,2.616,0,0,0,"3333 SILAS CREEK PARKWAY
Winston-Salem, NC 27103
(36.073922, -80.298547)"
340028,0.2,0.333333333333333,0.3,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0.1,0,0.1,0.3,0.333333333333333,0.3,0.1,0.333333333333333,0.3,0,0.333333333333333,0.3,0,0.111111111111111,0.1,16,15,0.95265,0.6,0,0.6,6,"CAPE FEAR VALLEY MEDICAL CENTER","NC","07/01/2011","06/30/2014",2102,2077,1943,1849,3210,"1638 OWEN DRIVE P O BOX 2000","Fayetteville","28302","CUMBERLAND",0.855286,0.5,0,0.5,0.890365,0.5,0.444444444444444,0.5,0.898497,0.7,0.666666666666667,0.7,0.523037,0.6,0.555555555555556,0.6,0.268,0.4,0.777777777777778,0.7,1.876,0,0,0,0,0.689,0,0,0,0.849,0,0,0,"1638 OWEN DRIVE P O BOX 2000
Fayetteville, NC 28302
(35.032864, -78.931309)"
340030,0.4,0.222222222222222,0.4,0.3,0,0.3,0,0,0,0.3,0.222222222222222,0.3,0.2,0,0.2,0,0.333333333333333,0.3,0.6,0,0.6,0.6,0,0.6,27,18,0.78871,0,0.111111111111111,0.1,1,"DUKE UNIVERSITY HOSPITAL","NC","07/01/2011","06/30/2014",1745,1551,1483,1062,2424,"PO BOX 3814 DUMC  ERWIN RD","Durham","27710","DURHAM",0.865282,1,1,1,0.893799,0.6,0.777777777777778,0.7,0.919856,1,1,1,0.436779,1,1,1,0.444,0.1,0.333333333333333,0.3,1.131,0,0.111111111111111,0.1,0.9,0,1,1,1,0.253,0.6,0,0.6,"PO BOX 3814 DUMC ERWIN RD
Durham, NC 27710
"
340032,0.2,0,0.2,0.2,0,0.2,0.2,0,0.2,0.1,0,0.1,0,0,0,0,0,0,0.8,0.666666666666667,0.8,0.1,0,0.1,16,13,0.98901,1,1,1,10,"CAROMONT REGIONAL MEDICAL CENTER","NC","07/01/2011","06/30/2014",2379,614,934,1772,1753,"2525 COURT DR","Gastonia","28054","GASTON",0.879418,1,1,1,0.891008,0.5,0.777777777777778,0.7,0.887277,0.2,0.777777777777778,0.7,0.388924,1,1,1,0.69,0,0,0,0.67,0.2,0.333333333333333,0.3,0.7,0.356,0.5,0.666666666666667,0.6,0,1,0,1,"2525 COURT DR
Gastonia, NC 28054
(35.275208, -81.139078)"
340040,0.3,0,0.3,0.3,0,0.3,0,0,0,0.2,0,0.2,0.4,0,0.4,0.1,0,0.1,0.8,0,0.8,0.4,0,0.4,25,19,0.83114,0,0,0,0,"VIDANT MEDICAL CENTER","NC","07/01/2011","06/30/2014",2779,2168,2721,3542,2320,"2100 STANTONSBURG RD","Greenville","278356028","PITT",0.877782,1,1,1,0.87851,0,0.333333333333333,0.3,0.877138,0,0.111111111111111,0.1,0.623302,0,0.555555555555556,0.5,0.225,0.5,0.666666666666667,0.6,1.902,0,0,0,0,1.034,0,0,0,0.66,0.2,0,0.2,"2100 STANTONSBURG RD
Greenville, NC 278356028
(35.60581, -77.400952)"
340047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.3,0,0.3,4,12,0.93043,0.3,0.333333333333333,0.3,3,"NORTH CAROLINA BAPTIST HOSPITAL","NC","07/01/2011","06/30/2014",2716,1037,2181,3518,2680,"MEDICAL CENTER BOULEVARD","Winston-Salem","27157","FORSYTH",0.856985,0.6,0.444444444444444,0.6,0.890944,0.5,0,0.5,0.906174,1,1,1,0.571115,0.3,0.222222222222222,0.3,0.364,0.2,0,0.2,0.644,0.2,0,0.2,0,1.326,0,0,0,0.804,0,0,0,"MEDICAL CENTER BOULEVARD
Winston-Salem, NC 27157
"
340050,0.3,0,0.3,0.2,0,0.2,0.2,0.111111111111111,0.2,0,0,0,0,0,0,0.5,0.222222222222222,0.5,0.3,0,0.3,0,0,0,15,16,0.92412,0.2,0.666666666666667,0.6,6,"SOUTHEASTERN REGIONAL MEDICAL CENTER","NC","07/01/2011","06/30/2014",2682,2481,3001,2496,2979,"300 W 27 ST  PO BOX 1408","Lumberton","28359","ROBESON",0.883857,1,1,1,0.910343,1,1,1,0.895118,0.6,0.555555555555556,0.6,0.665073,0,0,0,0.926,0,0.222222222222222,0.2,3.155,0,0,0,0.4,1.618,0,0,0,0,1,0,1,"300 W 27 ST PO BOX 1408
Lumberton, NC 28359
(34.63649, -79.012161)"
340053,0,0.111111111111111,0.1,0.2,0.333333333333333,0.3,0,0.111111111111111,0.1,0.1,0.333333333333333,0.3,0,0.222222222222222,0.2,0.2,0.333333333333333,0.3,0.1,0.333333333333333,0.3,0.1,0,0.1,17,16,0.94636,0.5,0.111111111111111,0.5,5,"NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","NC","07/01/2011","06/30/2014",2325,1391,1265,1414,2047,"200 HAWTHORNE LANE BOX 33549","Charlotte","28204","MECKLENBURG",0.877841,1,1,1,0.889594,0.4,0.666666666666667,0.6,0.904212,1,1,1,0.543886,0.4,0.777777777777778,0.7,0.888,0,0,0,2.072,0,0,0,0.5,0.635,0.1,0.666666666666667,0.6,2.042,0,0.111111111111111,0.1,"200 HAWTHORNE LANE BOX 33549
Charlotte, NC 28204
(35.212879, -80.825614)"
340061,0.5,0,0.5,0.2,0,0.2,0.2,0,0.2,0.1,0,0.1,0.5,0,0.5,0.1,0,0.1,0.4,0,0.4,0.5,0,0.5,25,20,0.91908,0.2,0,0.2,2,"UNIVERSITY OF NORTH CAROLINA HOSPITAL","NC","07/01/2011","06/30/2014",2419,773,1835,1532,2233,"101 MANNING DRIVE","Chapel Hill","27514","ORANGE",0.867871,1,1,1,0.903034,1,1,1,0.890232,0.4,0.111111111111111,0.4,0.537241,0.5,0.666666666666667,0.6,0.501,0,0.111111111111111,0.1,1.438,0,0,0,0,1.701,0,0,0,1.318,0,0,0,"101 MANNING DRIVE
Chapel Hill, NC 27514
(35.903781, -79.052621)"
340069,0.4,0.555555555555556,0.5,0.3,0,0.3,0,0.111111111111111,0.1,0.1,0.333333333333333,0.3,0.5,0.555555555555556,0.5,0,0.111111111111111,0.1,0.3,0,0.3,0.2,0,0.2,23,17,0.94424,0.5,0.333333333333333,0.5,5,"WAKEMED, RALEIGH CAMPUS","NC","07/01/2011","06/30/2014",1572,1374,1137,1674,955,"3000 NEW BERN AVE","Raleigh","27610","WAKE",0.860472,0.8,0.111111111111111,0.8,0.895506,0.7,0.777777777777778,0.7,0.884387,0.1,0,0.1,0.512412,0.6,0.222222222222222,0.6,0.383,0.2,0.555555555555556,0.5,2.503,0,0,0,0,0.98,0,0,0,0.737,0.1,0,0.1,"3000 NEW BERN AVE
Raleigh, NC 27610
(35.786057, -78.589155)"
340070,0.3,0,0.3,0.1,0,0.1,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,6,15,0.94366,0.5,0.444444444444444,0.5,5,"ALAMANCE REGIONAL MEDICAL CENTER","NC","07/01/2011","06/30/2014",1604,1126,1276,294,2023,"1240 HUFFMAN MILL RD","Burlington","27216","ALAMANCE",0.841606,0,0,0,0.863645,0,0,0,0.866484,0,0,0,0.452661,0.9,1,0.9,0.278,0.4,0.888888888888889,0.8,2.048,0,0.111111111111111,0.1,0.3,1.435,0,0,0,0,1,0,1,"1240 HUFFMAN MILL RD
Burlington, NC 27216
(36.063749, -79.502528)"
340091,0.2,0.111111111111111,0.2,0.3,0.333333333333333,0.3,0,0,0,0,0,0,0,0.111111111111111,0.1,0.2,0.111111111111111,0.2,0.5,0.666666666666667,0.6,0.4,0.333333333333333,0.4,18,18,0.94178,0.4,0.555555555555556,0.5,5,"MOSES H CONE MEMORIAL HOSPITAL, THE","NC","07/01/2011","06/30/2014",128,1046,479,1204,1198,"1200 N ELM ST","Greensboro","27401","GUILFORD",0.870062,1,1,1,0.890373,0.5,0.666666666666667,0.6,0.872478,0,0.222222222222222,0.2,0.358652,1,1,1,0.125,0.7,0,0.7,1.38,0,0,0,0.1,0.66,0.1,0,0.1,1.265,0,0,0,"1200 N ELM ST
Greensboro, NC 27401
(36.090652, -79.788812)"
340098,0.4,0,0.4,0.2,0,0.2,0.1,0,0.1,0.2,0.111111111111111,0.2,0.1,0,0.1,0.4,0.333333333333333,0.4,0.3,0,0.3,0.7,0.555555555555556,0.7,24,20,0.98221,0.9,0.888888888888889,0.9,9,"CAROLINAS HEALTHCARE SYSTEM PINEVILLE","NC","07/01/2011","06/30/2014",460,801,1451,2826,1558,"10628 PARK RD","Charlotte","28210","MECKLENBURG",0.854361,0.5,0.555555555555556,0.5,0.891219,0.5,0.444444444444444,0.5,0.883452,0.1,0,0.1,0.350981,1,1,1,0.939,0,0,0,1.708,0,0,0,0.8,0.317,0.5,0.777777777777778,0.7,0,1,1,1,"10628 PARK RD
Charlotte, NC 28210
(35.091285, -80.869569)"
340113,0.4,0.444444444444444,0.4,0.1,0.222222222222222,0.2,0.1,0.111111111111111,0.1,0.2,0,0.2,0.4,0.444444444444444,0.4,0,0,0,0.5,0,0.5,0.3,0,0.3,21,16,0.98093,0.9,1,0.9,9,"CAROLINAS MEDICAL CENTER/BEHAV HEALTH","NC","07/01/2011","06/30/2014",1860,1793,674,57,1136,"1000 BLYTHE BLVD","Charlotte","28203","MECKLENBURG",0.831855,0,0,0,0.874625,0,0.333333333333333,0.3,0.88539,0.2,0.666666666666667,0.6,0.361587,1,1,1,0.313,0.3,0.222222222222222,0.3,1.636,0,0,0,0,0.96,0,0,0,1.621,0,0,0,"1000 BLYTHE BLVD
Charlotte, NC 28203
(35.205246, -80.840815)"
340114,0.3,0.222222222222222,0.3,0.6,0,0.6,0.1,0,0.1,0.2,0.222222222222222,0.2,0.5,0.444444444444444,0.5,0,0,0,1,0,1,0.5,0,0.5,32,18,0.94085,0.4,0.555555555555556,0.5,5,"REX HOSPITAL","NC","07/01/2011","06/30/2014",1847,2139,859,47,887,"4420 LAKE BOONE TRAIL","Raleigh","27607","WAKE",0.857421,0.7,0.777777777777778,0.7,0.860106,0,0,0,0.897889,0.7,0,0.7,0.455054,0.9,1,0.9,0,1,1,1,0.901,0,0,0,0,1.19,0,0,0,0.715,0.1,0,0.1,"4420 LAKE BOONE TRAIL
Raleigh, NC 27607
(35.815458, -78.705032)"
340131,0.5,0,0.5,0.3,0.111111111111111,0.3,0.4,0,0.4,0.3,0,0.3,0.4,0.333333333333333,0.4,0.2,0,0.2,0.5,0.444444444444444,0.5,0.2,0,0.2,28,20,0.94374,0.5,0.555555555555556,0.5,5,"CAROLINA EAST MEDICAL CENTER","NC","07/01/2011","06/30/2014",2094,993,725,1052,1339,"2000 NEUSE BLVD","New Bern","28560","CRAVEN",0.868503,1,1,1,0.874908,0,0.111111111111111,0.1,0.897707,0.7,0.777777777777778,0.7,0.36147,1,1,1,0,1,1,1,1.097,0,0.444444444444444,0.4,0.3,0.46,0.3,0.333333333333333,0.3,0.573,0.3,0.333333333333333,0.3,"2000 NEUSE BLVD
New Bern, NC 28560
(35.112384, -77.067119)"
340141,0.7,0,0.7,0.4,0.222222222222222,0.4,0.3,0.111111111111111,0.3,0.6,0.222222222222222,0.6,0.4,0.222222222222222,0.4,0.5,0,0.5,0.6,0.666666666666667,0.6,0.7,0.444444444444444,0.7,42,20,0.926,0.3,0.222222222222222,0.3,3,"NEW HANOVER REGIONAL MEDICAL CENTER","NC","07/01/2011","06/30/2014",1397,1018,1049,3049,1402,"2131 S 17TH ST BOX 9000","Wilmington","28401","NEW HANOVER",0.850243,0.2,0.111111111111111,0.2,0.850198,0,0.111111111111111,0.1,0.864618,0,0,0,0.642004,0,0.444444444444444,0.4,0.281,0.4,0,0.4,0.565,0.3,0,0.3,0.6,0.215,0.7,0.555555555555556,0.7,0.401,0.5,0.222222222222222,0.5,"2131 S 17TH ST BOX 9000
Wilmington, NC 28401
(34.204948, -77.923801)"
340147,0.3,0,0.3,0.2,0.111111111111111,0.2,0.3,0.222222222222222,0.3,0,0,0,0.5,0.222222222222222,0.5,0,0.111111111111111,0.1,0.6,0.777777777777778,0.7,0,0.222222222222222,0.2,23,19,0.94571,0.5,0.888888888888889,0.8,8,"NASH GENERAL HOSPITAL","NC","07/01/2011","06/30/2014",2624,2211,2487,1634,2769,"2460 CURTIS ELLIS DRIVE","Rocky Mount","27804","NASH",0.845254,0,0.111111111111111,0.1,0.90452,1,1,1,0.870149,0,0,0,0.845615,0,0,0,0.272,0.4,0.444444444444444,0.4,0.607,0.3,0.333333333333333,0.3,0.1,0.827,0,0.222222222222222,0.2,2.201,0,0,0,"2460 CURTIS ELLIS DRIVE
Rocky Mount, NC 27804
(35.974388, -77.850091)"
340155,0.3,0.222222222222222,0.3,0.4,0.222222222222222,0.4,0,0,0,0.4,0.222222222222222,0.4,0.3,0,0.3,0,0.111111111111111,0.1,0.1,0.111111111111111,0.1,0,0,0,16,16,0.86726,0,0.444444444444444,0.4,4,"DUKE REGIONAL HOSPITAL","NC","07/01/2011","06/30/2014",1448,2034,2100,211,1255,"3643 N ROXBORO ROAD","Durham","27705","DURHAM",0.831875,0,0,0,0.887315,0.3,0.222222222222222,0.3,0.891099,0.4,0,0.4,0.320397,1,1,1,0.508,0,0,0,1.908,0,0,0,0.2,0.611,0.1,0.222222222222222,0.2,0.725,0.1,0,0.1,"3643 N ROXBORO ROAD
Durham, NC 27705
(36.037439, -78.897037)"
350002,0,0.111111111111111,0.1,0,0.111111111111111,0.1,0,0,0,0,0.111111111111111,0.1,0,0.222222222222222,0.2,0,0,0,0.6,0.777777777777778,0.7,0,0.111111111111111,0.1,13,18,0.95483,0.6,0.888888888888889,0.8,8,"ST ALEXIUS MEDICAL CENTER","ND","07/01/2011","06/30/2014",656,954,165,83,694,"900 E BROADWAY","Bismarck","58501","BURLEIGH",0.867445,1,1,1,0.883409,0.1,0.111111111111111,0.1,0.91122,1,1,1,0.467674,0.9,1,0.9,0,1,0,1,0.821,0,0,0,0,0.771,0,0,0,2.839,0,0,0,"900 E BROADWAY
Bismarck, ND 58501
(46.806381, -100.778534)"
350011,0,0,0,0,0.111111111111111,0.1,0,0,0,0.1,0.111111111111111,0.1,0,0,0,0,0,0,0.5,0.333333333333333,0.5,0,0,0,7,14,0.94849,0.5,0.444444444444444,0.5,5,"SANFORD MEDICAL CENTER FARGO","ND","07/01/2011","06/30/2014",1000,1110,639,58,751,"801 BROADWAY NORTH","Fargo","58122","CASS",0.856903,0.6,0,0.6,0.875135,0,0,0,0.87676,0,0,0,0.416521,1,1,1,0.488,0,0,0,0.647,0.2,0.444444444444444,0.4,0.1,1.809,0,0,0,0.827,0,0.333333333333333,0.3,"801 BROADWAY NORTH
Fargo, ND 58122
(46.88468, -96.78773)"
350015,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.7,0,0.7,0,0,0,9,16,0.89739,0,0,0,0,"SANFORD MEDICAL CENTER BISMARCK","ND","07/01/2011","06/30/2014",2193,1161,935,2420,1106,"300 N 7TH ST","Bismarck","58506","BURLEIGH",0.870864,1,1,1,0.885237,0.2,0.444444444444444,0.4,0.881811,0,0,0,0.41605,1,1,1,0.307,0.4,0.444444444444444,0.4,0.728,0.1,0,0.1,0.7,0.409,0.4,0.888888888888889,0.8,0.617,0.2,0.555555555555556,0.5,"300 N 7TH ST
Bismarck, ND 58506
(46.807457, -100.781563)"
360003,0,0.222222222222222,0.2,0,0.222222222222222,0.2,0,0.111111111111111,0.1,0,0,0,0,0.111111111111111,0.1,0,0,0,0.5,0.777777777777778,0.7,0,0.222222222222222,0.2,15,15,0.95273,0.6,1,0.9,9,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC","OH","07/01/2011","06/30/2014",2702,1731,2065,3623,1899,"234 GOODMAN STREET","Cincinnati","45267","HAMILTON",0.871299,1,1,1,0.88295,0.1,0,0.1,0.886042,0.2,0,0.2,0.636926,0,0.666666666666667,0.6,0.321,0.3,0.444444444444444,0.4,1.399,0,0,0,0.7,0.264,0.6,0.777777777777778,0.7,0.39,0.5,0.777777777777778,0.7,"234 GOODMAN STREET
Cincinnati, OH 45267
(39.136736, -84.502694)"
360006,0.4,0.222222222222222,0.4,0,0.111111111111111,0.1,0,0,0,0.4,0.222222222222222,0.4,0.3,0.222222222222222,0.3,0,0.111111111111111,0.1,0.8,0.777777777777778,0.8,0.5,0.111111111111111,0.5,26,18,0.97217,0.8,0.666666666666667,0.8,8,"RIVERSIDE METHODIST HOSPITAL","OH","07/01/2011","06/30/2014",1907,1834,1753,3345,2382,"3535 OLENTANGY RIVER RD","Columbus","43214","FRANKLIN",0.848661,0.1,0.555555555555556,0.5,0.866786,0,0,0,0.891283,0.4,0.555555555555556,0.5,0.530045,0.5,0,0.5,0.174,0.6,0,0.6,1.23,0,0,0,0,1.341,0,0,0,1.087,0,0,0,"3535 OLENTANGY RIVER RD
Columbus, OH 43214
(40.03203, -83.031317)"
360011,0.1,0,0.1,0,0,0,0.1,0.111111111111111,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0.3,0,0.3,0,0,0,7,16,0.98682,0.9,1,0.9,9,"MARION GENERAL HOSPITAL","OH","07/01/2011","06/30/2014",598,3313,2184,2748,2156,"1000 MCKINLEY PARK DRIVE","Marion","43302","MARION",0.869306,1,1,1,0.878712,0,0,0,0.883266,0.1,0,0.1,0.316871,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,"1000 MCKINLEY PARK DRIVE
Marion, OH 43302
(40.571602, -83.128048)"
360017,0.4,0.111111111111111,0.4,0.1,0,0.1,0,0,0,0.1,0,0.1,0.2,0.222222222222222,0.2,0,0,0,0.8,0.555555555555556,0.8,0.3,0,0.3,19,17,0.95856,0.6,0.111111111111111,0.6,6,"GRANT MEDICAL CENTER","OH","07/01/2011","06/30/2014",1588,1829,1484,2389,2219,"111 SOUTH GRANT AVENUE","Columbus","43215","FRANKLIN",0.85466,0.5,0.444444444444444,0.5,0.884403,0.2,0.222222222222222,0.2,0.899969,0.8,1,0.9,0.520071,0.6,0.444444444444444,0.6,0.068,0.8,0.777777777777778,0.8,2.208,0,0,0,0.3,0.895,0,0,0,0,1,1,1,"111 SOUTH GRANT AVENUE
Columbus, OH 43215
(39.960767, -82.990609)"
